req_id,req_title,req_p,req_date,req_content,resp_dept,resp_date,resp_writer,resp_content,page_num
185350,남녀 가임력검사 비용 분리지급에 관한 문의,이OO,2025-02-28 13:32:17,"임신 사전건강관리 지원사업에 관해 문의 및 불만이 있어 글 남깁니다. 저는 1월 말 경, 남녀 가임력검사 검사의뢰서를 발급받아 1월 말에 초음파 검사를, 2월 말에 AMH 검사를 분리하여 각각 받았습니다. 1월 말 초음파검사를 받기 전, 서대문보건소 모자보건실에 전화하여 두 검사를 분리해서 받을 예정인데 청구에 문제가 없는지 물었고 각각 받으시고 신청하면 된다는 답변을 받았습니다. e보건소에서 첫번째 검사인 1월 말 초음파 검사에 대한 비용은 이미 청구해놓은 상태에서 2월 말 AMH 검사를 신청하려 하니, 기존 신청건이 있어 보건소에 문의하라는 팝업이 떴습니다. 그래서 서대문구보건소에 전화하여 두 번째 검사 비용을 청구 신청하려 하니, 신청이 되지 않아 전화를 드렸다고 이야기 하였습니다. 저는 담당자에게, 지침에 두 번 분리지급이 되지 않으니, 만나이가 지나고 다시 새로 신청하시기 바랍니다라는 답변을 받았습니다. 저는 그런 지침을 e보건소에서 신청할 때, 서대문구보건소에 분리청구 해도 되는지 문의할 때 안내 받은 적이 없다고 이야기하니 담당자는 지침에 나와있으니 지침대로 할 수 밖에 없고, 홈페이지는 본인이 인증이 되지 않아 접속이 안 되어 확인 할 수 없다는 답변을 받았습니다. 담당자의 결론은 1. 지침에 분리지급 되지 않으므로 할 수 없다. 2. 만나이가 지나고 다시 신청해라 3. 본인은 홈페이지 접속이 되지 않아 해당 문구분리지급 불가가 안내 되었는지 확인 불가다. 라는 것인데, 이 답변에 의하면 저는 검사비를 청구 할 수 없습니다. 임신 사전건강관리 지원사업은 검사일 후 청구 1개월 내에 비용을 신청해야 지급받을 수 있기 때문입니다. 제가 느낀 불편사항은 1. 분리지급 할 수 없다는 지침을 신청자는 홈페이지, 문자, 전화 어떤 상태로도 안내받을 수 없어 전혀 알 수 없다. 2. 전혀 알 수 없는 상황에 대해 분리해서 청구하면 된다는 답변을 믿고 신청했으나 분리지급이 지침에 따라 어렵다는 답변을 받았다. 3. 만 나이 지나고 신청하라는 답변은 올해 내가 두 개의 검사를 받을 수 있었던 기회를 하나를 날리고 내년의 기회를 당겨써라라는 답변과 같다. 4. 담당자만 알 수 있는 지침에 따라 시민은 자신의 검사비용 청구기회를 박탈당함 5. 만나이를 기다리려면 검사비용 청구기한이 소멸되어 검사비용을 청구할 수 없음에도 담당자가 청구기한에 대한 기준을 제대로 인지하지 못하고 이와 같은 답변으로 안내를 종료함직통번호 02. 분명 e보건소 홈페이지에는 재청구 시, 기존 청구건을 보건소에서 삭제 요청 후 새로 신청하라는 문구가 나와있어 신청했음에도, 담당자는 지침에 분리지급 할 수 없다, 만나이가 지나고 다시 신청하라와 같은 행정처리를 하였습니다. 제 문의사항은 아래와 같습니다. 1. 가임력 검사비용 분리지급 불가에 대한 지침이 실제로 존재하는지 궁금합니다. 2. 1의 지침이 존재한다면 홈페이지의 재신청 희망 시 새로 신청하는 것과 충돌하는데 이 문구를 어떻게 시민의 입장에서 해석해야 하는지 답변 바랍니다. 3. 첨부파일의 검사자에 대한 보건소의 문자, 홈페이지 안내 상에는 분리지급에 대해 분리청구 시 해당 검사비용을 지급할 수 있다는 안내가 어디에도 나와있지 않습니다. 분리청구 지급 불가에 대한 안내가 나와있다면 안내 바랍니다. 4. 만약 담당자의 말처럼 검사비용에 대한 분리지급이 어렵다 하더라도 검사를 받는 시민이 해당 부분에 대한 안내를 받지 못했다면 지급하는것이 적법한 것 아닌지 서대문구에 묻고 싶습니다. 5. 담당자의 안내를 따른다면 저는 두 번째 검사비용을 청구기한이 소멸하여검사 후 1개월이 만나이 도래시점보다 빠름 신청 할 수 없습니다. 나이를 넘겨서 다음 시기에 신청하라는 담당자의 안내 처리가 적정했는지 궁금합니다. 1개월 이내에 만나이가 지나, 검사비용을 청구 할 수 있는 사람은 많지 않을 것 같아서 묻습니다. 6. 행정처리가 잘못된 경우 적법한 처리에 대한 안내와 적정한 행정처리를 받고 싶습니다. 7. 담당자의 행정처리가 잘못된 경우 소극행정 접수 가능한지도 궁금합니다. 답변 부탁드립니다. 읽어주셔서 감사합니다.",지역건강과,2025-03-05 16:00:07,전○○,"안녕하십니까?
귀하께서 응답소(서대문구 새올행정정보시스템)를 통해 신청하신 민원(접수번호: 20250228900387)에 대한 검토 결과를 다음과 같이 알려드립니다.

귀하의 민원내용은 임신 사전 건강관리지원사업과 관련하여 초음파 및 AMH 검사를 분리하여 검사 받을 경우 2회 청구 가능 여부에 관한 문의사항으로 판단되며, 먼저 검사 청구와 관련하여 불편 끼쳐 드린 점 사과드립니다.

귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
첫 번째, 사업 지침상 분리지급 불가라는 내용은 없으나, 지급 불가 결정사항 중 2회 이상에 걸쳐 검사받을 경우, 영수증을 한꺼번에 첨부하여 1회 청구라고 기재되어 있습니다.
두 번째, e-보건소 상 재신청은 신청 후 3개월 내 검사를 받지 못한 경우 기존 신청 철회 후 재신청을 의미하며, 기존 신청 건 삭제 요청은 보건소 담당자에게 연락해야 시스템에서 삭제가 가능합니다.
세 번째, 청구 기한은 검사일로부터 1개월 이내 청구이며, 검사 기간 내 2회 이상 검사 시 마지막 검사일로부터 1개월 이내 한꺼번에 청구하도록 되어 있어 자세한 안내를 위해 서대문구 홈페이지 내에 추가 게시하도록 하겠습니다.
네 번째, 지원금액 13만원 한도 내 난소기능검사(AMH), 부인과 초음파를 각각 받고 청구 시 처음 청구건으로 인해 e-보건소에서 두 번째 청구가 되지 않을 경우에는 서대문구 보건소 담당자에게 팩스 또는 e-mail로 필요 서류를 기한 내에 제출하시면 지급 가능함을 알려드립니다.
다섯째, 임신 사전건강관리사업은 29세 이하(제1주기), 30~34세(제2주기), 35~49세(제3주기)로 주요 주기별 1회, 최대 3회 지원 중입니다. 여성인 경우 주기별 13만원 한도내 지원이 가능함을 알려드리며, 귀하의 경우 네 번째 사항에서 알려드린 것처럼 팩스 또는 e-mail로 영수증 및 세부내역서를 사진 또는 PDF 형식으로 보내주시면 심사 후 계좌이체로 지급됨을 알려드립니다.
(팩스 02)330-1840, 담당자 e-mail duddmsl1229@sdm.go.kr)
여섯째. 임신 사전건강관리사업이 올해 신규 사업으로써 다시 한번 적절한 안내가 되지 못하여 많은 불편을 드린 점, 양해 바라며, 추후 보건복지부에 건의하여, e-보건소 상에서 2차례 청구 할 수 있는 방법을 강구하도록 건의하겠습니다.
일곱째, 귀하의 소중한 의견에 감사드리며, 앞으로 검사 희망자가 쉽게 검사 받을 수 있도록 적극적인 안내와 홍보에 최선을 다하겠습니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가적인 문의사항이 있으실 경우 서울특별시 서대문구 보건소 지역건강과 김혜미(☎ 02-330-1830)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다.

민원행정서비스 개선을 위해 처리결과에 대한 만족도 조사를 실시하고 있습니다. 많은 참여 부탁드립니다.",6
185211,북아현 과선교 공기 지연에 대한 문의,권OO,2025-02-26 11:34:22,"안녕하세요 과선교 공기지연에 따른 민원에 대하여 아래와 같이 회신주신 답변을 공유받았습니다. 2. 답변내용 우리 구 구정 발전을 위해 적극 협조해 주시는 귀하께 깊은 감사의 말씀을 드립니다. 우리 구에서 시행 중인 북아현 과선교도로교, 녹지교 설치공사의 공사기간 문의와 관련하여 당초 공사기간은 2023년 2월 2025년 2월로 계획하였으나, 중앙여중 삼거리 연결도로 개설L255m, B1220m과 임시도로 2개소 설치 및 공사 시행 중 현장여건 변화추가공종 발생 등에 따라 공사기간이 추가 소요되었으며, 문의하신 현재 공사 중단 사유로는 2024년 11월 도로교 거더 제작 과정에서 파손이 발생하여 우리 구에서는 거더의 안전성 검토를 진행한 사항으로, 도로교 거더를 새로이 제작하여 공사재개 할 예정임을 알려드립니다. 공사완료 시점은 2025년 1112월로 예상되나, 우리 구에서는 공사 공정관리 및 안전관리에 철저를 기하여 조속히 공사를 완료하겠습니다. 아울러, 위와같은 불가피한 사정으로 인해 당초 계획 공사기간에 맞추어 공사를 조속히 완료하지 못하여 주민들의 통행에 큰 불편을 드려 송구하다는 말씀을 드리오니, 깊은 이해 있으시기 바랍니다. 귀하의 건강과 행복을 기원하며, 답변내용과 관련하여 더 궁금하신 사항이 있으시면 서대문구청 도로과담당 김대호, 02로 연락 주시면 성심껏 답변드리겠습니다. 감사합니다. 끝. 먼저 친절하게 답변주신것에 대하여 감사드립니다. 제가 기존 민원인이 아니라 처음으로 민원을 넣는것이라 앞선 배경지식이 없습니다. 반복적인 응대가 될 수 있겠다는 우려가 들지만 몇가지 궁금증이 있습니다. 1. 공기의 지연의 가장 큰 원인은 기 제작된 거더의 파손인 것으로 알고있습니다. 이 부분에 대해서 거더 제작업체에 대한 패널티와 피해에 대한 청구는 어떻게 되는것인가요? 기존에 납기가 있을텐데 거더 품질에 의해 지연된 공기에 대한 부분의 책임은 누가 지게되는 것입니까? 2. 현재 계속해서 공기가 지연됨에 따라 매번 공지사항에는 언제까지 완공하겠다라는 내용만 있습니다. 과선교 완공을 바라는 구민들에게 25년 1112월이라는 막연한 날짜만 공지되는 것은 이제 그만하였으면 합니다. 구체적으로 어떤 일정으로 이 완공 일정이 정해졌으며 이 일정을 최대한 줄이기 위해서 어떠한 노력이 진행될 예정이다 등의 구체적인 자료가 필요합니다. 3. 현재 계속 된 공사지연으로 기존에 사용하던 도로조차 사용을 하지 못하고 북아현 교회를 경유해야하는 우회경로만 사용하고있습니다. 다시 1여년의 공사 지연이 불가피하다면 우회도로 확충에 대한 보강이 필요합니다. 이부분에 대한 검토가 필요합니다. 많은 업무로 바쁘시겠지만 시간이 가능하실 때 답변 부탁드리겠습니다.",도로과,2025-02-27 14:50:00,김○○,"1. 민원개요
○ 민 원 인 : 권○○
○ 민원요지 : 과선교 공사 문의

2. 답변내용
○ 우리 구 구정 발전을 위해 적극 협조해 주시는 귀하께 깊은 감사의 말씀을 드립니다.
○ 귀하께서 문의하신 거더 파손에 대한 책임소재 문의와 관련하여, 우리 구에서는 관련 법에 따라 검토 중에 있음을 알려드립니다.
○ 공사완료 시점은 현재 공사 여건을 반영한 예정공정표에 따라 2025년 11~12월로 예상하며, 우리 구에서는 공사 공정관리 및 안전관리에 철저를 기하여 조속히 공사를 완료하겠습니다.
○ 아울러, 위와같은 불가피한 사정으로 인해 당초 계획 공사기간에 맞추어 공사를 조속히 완료하지 못하여 주민들의 통행에 큰 불편을 드려 송구하다는 말씀을 드리오니, 깊은 이해 있으시기 바랍니다.
○ 귀하의 건강과 행복을 기원하며, 답변내용과 관련하여 더 궁금하신 사항이 있으시면 서대문구청 도로과(담당: 김대호, ☎02-330-1770)로 연락 주시면 성심껏 답변드리겠습니다. 감사합니다. 끝.",6
184958,공동주택 내 공용공간 무단 점유 및 장기 생활소음 문제 해결 요청,조OO,2025-02-22 16:22:00,"안녕하세요. 저는 서대문구에 거주하는 주민으로서, 오랜 기간 지속된 공동주택 내 공용공간 무단 점유 및 장기 소음 문제에 대해 민원을 접수하고자 합니다. 1. 문제 상황 동일 아파트 거주자인 601호노부부,301호노부부의 중년 아들이 공동주택 입구의 공용도로 및 주차장 일부를 장기간 무단 점유하여 폐지 및 고철을 쌓고 정리하는 행위를 지속하고 있습니다. 해당 행위로 인해 지속적인 고철 두드리는 소음, 폐지 적치로 인한 미관 및 위생 문제, 주민들과의 마찰이 심각하게 발생하고 있습니다. 주민들이 여러 차례 수집 장소이동 및 자제를 요청하였으나, 601호노부부는 고성을 지르며 거부하고 있으며, 요청하는 주민에게는 욕설 및 위협적인 행동망치나 가위를 손에 소지한채 다가와 고성을 지르는 등을 보이는 등 공동체 생활에 심각한 지장을 초래하고 있습니다. 또한, 해당 거주자는 301호무직인 중년의 아들과 함께 폐지 및 고철을 수집하며, 가족 구성원들에게도 매일 욕설과 고성을 지르며 작업을 진행하고 있습니다. 입주민 회의를 통한 의견 전달, 일부 주민들이 해당 문제를 수차례 지적하였으나 일시적으로 적치물을 숨겼다가 항의가 잦아들면 곧바로 문제행동을 반복하며, 15년 이상 지속된 문제로 해결되지 않고 있습니다. 2. 요청 사항 이에 저는 해당 문제 해결을 위해 다음과 같이 행정 조치를 요청드립니다. .공용공간 무단 점유 및 불법 적치물 철거 요청 해당 주민이 지속적으로 공공공간도로 및 주차장을 점유하고 있으며, 이에 대한 강제 철거 또는 대체 공간 마련 조치를 요청합니다. .소음 및 주민 간 분쟁 해결을 위한 중재 요청 소음으로 인해 다수의 주민이 피해를 받고 있으므로, 해당 주민에게 행정 지도를 요청드립니다. .대체 지원 방안 검토 요청 해당 주민이 고철폐지를 판매하여 생계를 유지하고 있는 만큼, 이와 관련한 지자체 차원의 대체 공간 제공 또는 노인 일자리 및 복지 지원 연계를 검토해 주시기 바랍니다. 3. 민원인 의견 주민들은 문제 해결을 원하지만, 해당 주민이 생계를 유지할 수 있는 대안을 함께 마련하는 방식을 원합니다. 단순한 강제 철거가 아니라, 해당 주민과의 갈등을 최소화하면서 문제를 해결할 수 있도록 행정적 지원을 요청드립니다. 위와 같은 문제 해결을 위해 귀 기관의 적극적인 조치를 요청드립니다.",국민권익위원회,,,,6
184897,북아현 과선교 공사 지연,문OO,2025-02-21 11:53:59,"안녕하세요, 서대문구청 관계자님. 저는 힐스테이트 신촌에 거주하는 입주민입니다. 2023년 2월에 시작되어 2025년 2월에 준공될 예정이었던 북아현 과선교 공사가 작년 10월부터 중단된 상태입니다. 그 이유는 거더 제작 과정에서 접합 부분에 이상이 발생하여 안전진단을 다시 해야 하기 때문이라고 알고 있습니다. 하지만 공사 중단이 된 지 5개월이 지난 지금까지도 공사는 재개되지 않고 있으며, 주민들에게 이러한 상황에 대한 설명도 전혀 없는 상태입니다. 3월에 입주자대표회의와 면담을 하겠다고 하시고, 2025년 서대문구청 주요업무계획에서 상반기 준공에 대한 의지를 보이고 있는 점은 감사하게 생각합니다. 그러나 어제 보도된 뉴스를 통해 북아현 과선교 공사에 대한 현재 상황을 접하게 되었습니다. 링크 httpswww.youtube.comwatch?vgGLGXallgc 보도 내용을 보면, 시공사와 구청 간의 책임을 묻는 공방이 여전히 진행 중이며, 공사는 재개되지 못하고 있는 것으로 보입니다. 이로 인해 출퇴근길을 비롯한 아파트 주변 보행로의 안전이 심각하게 훼손되고 있습니다. 1,200 세대에 거주하는 입주민들의 삶의 질 또한 심각하게 악화되고 있습니다. 또한, 원래 계획대로라면 2014년에 준공되어야 했던 사업이 12년째 제자리인 상황을 고려할 때, 신속히 공사가 완료되어야 한다고 생각합니다. 주민들의 안전을 보장하고, 2014년부터 진행되어 왔던 숙원사업에 마침표를 찍기 위해 계획된 기간 내에 공사를 완료해 주시길 강력히 요청 드립니다. 서대문구청의 명확한 답변과 책임 있는 조치를 기대합니다. 감사합니다. 힐스테이트 신촌 입주민 드림.",도로과,2025-02-26 17:55:01,김○○,"1. 민원개요
○ 민 원 인 : 문○○
○ 민원요지 : 과선교 공사 진행사항 문의 등

2. 답변내용
○ 우리 구 구정 발전을 위해 적극 협조해 주시는 귀하께 깊은 감사의 말씀을 드립니다.
○ 우리 구에서 시행 중인 “북아현 과선교(도로교, 녹지교) 설치공사”의 공사기간 문의와 관련하여 당초 공사기간은 2023년 2월 ~ 2025년 2월로 계획하였으나, 중앙여중 삼거리 연결도로 개설(L=255m, B=12~20m)과 임시도로 2개소 설치 및 공사 시행 중 현장여건 변화(추가공종 발생) 등에 따라 공사기간이 추가 소요되었으며,
○ 문의하신 현재 공사 중단 사유로는 2024년 11월 도로교 거더 제작 과정에서 파손이 발생하여 우리 구에서는 거더의 안전성 검토를 진행한 사항으로, 도로교 거더를 새로이 제작하여 공사재개 할 예정임을 알려드립니다.
○ 공사완료 시점은 2025년 11~12월로 예상되나, 우리 구에서는 공사 공정관리 및 안전관리에 철저를 기하여 조속히 공사를 완료하겠습니다.
○ 아울러, 위와같은 불가피한 사정으로 인해 당초 계획 공사기간에 맞추어 공사를 조속히 완료하지 못하여 주민들의 통행에 큰 불편을 드려 송구하다는 말씀을 드리오니, 깊은 이해 있으시기 바랍니다.
○ 귀하의 건강과 행복을 기원하며, 답변내용과 관련하여 더 궁금하신 사항이 있으시면 서대문구청 도로과(담당: 김대호, ☎02-330-1770)로 연락 주시면 성심껏 답변드리겠습니다. 감사합니다. 끝.",6
184891,제가 길을가다 다리가 부러졌습니다.,강OO,2025-02-21 10:58:23,동일고충민원여부 동일고충민원여부 선행민원번호 202412291830469547 선행민원상세조회,도로과,2025-03-04 18:05:03,박○○,"○ 평소 구정 발전을 위해 관심을 가져주셔서 감사드립니다.
○ 귀하께서 응답소를 통하여 접수하신 홍은동 341-6 건에 대해 말씀드리겠습니다. 우선 해당 시설물은 구청에서 관리하는 시설물이 아닌 사유시설물입니다.
○ 또한 귀하께서 신청하신 손해배상신청과 관련하여 우리 구 ‘손해배상책임보험 조정위원회’ 심의 결과 ‘국가배상신청 안내’로 심의되어 보험처리가 불가하오며, 우리 구와는 별도로 서울고등검찰청에서 운영하는 ‘국가배상신청’ 제도가 있으니 배상 신청서 및 안내문을 첨부하여 보내드립니다.
○ 귀하의 가정에 건강과 행복이 가득하기를 기원하며, 더 궁금하신 사항은 도로과(박진수 주무관, ☎ 02-330-1790)로 문의하여 주시면 친절히 답변해 드리겠습니다.",6
184726,서류확인 안하신게 잘못아닌가요?,김OO,2025-02-18 17:50:57,남편과 보건증 신청중 서류가 바꾸었어요 남편창구는 처리완료되었고 제창구 담당자분이 서류가 바뀌었다고 남편담당자께 전하시더라구요. 그분이 민증만 봤다고 대답하시더니 제게 두분 서류가 바뀌었어요 라고 저한테 말하시길래 아네.. 라고 했습니다. 근데 돌아오는 답이 너무 어이가 아니 네가 아니라요. 라고 하시면서 감정적인말투로 고개를 돌리시는데 머죠?? 전 실수지만 그분은 잘못하셨는데 왜 저한테 화풀이를 하시는건지 너무 화가 나지만 아이가 있어서 참았습니다. 제가 뭐라고 했어야 하나요? 서류를 보셔야하는분이 민증만보고 통화시킨건 잘못아닌가요? 전실수지만 그쪽은 잘못하신일인데 무슨 당당함인지 너무 어이가 없어서 다른분들한테도 감정적으로 하실까 2차적인피해는 없길바라는 마음에 글을 남깁니다. 전 실수지만 그쪽은 업무를 대충보셨어요 서류확인은 하셨어야죠. 남탓을하기전에 자신부터 돌아보세요.,보건위생과,2025-02-24 14:35:02,신○○,"안녕하십니까?
귀하께서 응답소를 통해 신청하신 민원(접수번호:20250218900784)에 대한 검토 결과를 다음과 같이 알려드립니다.

귀하의 민원내용은 서대문구보건소의 민원 응대 불편 사항에 대한 응답소 접수번호: 20250218900771 과 동일 건으로 판단됩니다.

귀하의 민원 사항에 대하여 아래와 같이 답변드립니다.
- 먼저 미흡한 민원 응대로 불편함을 끼쳐드려 다시 한번 죄송합니다.
- 귀하께서 느끼신 민원응대의 불편함에 대하여 다시 한번 해당 직원 및 민원 응대 직원들과
공유하여 유사 민원이 발생되지 않도록 재차 교육을 실시하였습니다.
- 앞으로 민원 응대에 친절하고 적극적인 자세로 최선을 다 하겠습니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가적인 문의사항이 있으실 경우 서울특별시 서대문구 보건소 보건위생과 신혜숙 (☎ 02-330-8935)에게 연락주시면 친절하게 설명하여 드리도록 하겠습니다. 감사합니다.",6
184339,정지선 옮겨주세요,임OO,2025-02-12 19:56:31,연희로37길 입구삼거리 신호등생기기전 설치한정지선뒤로옮겨설치해주셔요 정지선이앞으로나와있어차량교행이힘들고사고위험도높고정체되어 출근시간에혼잡합니다 사진첨부합니다,경찰청,,,,6
183842,"전단지를 배포 하고 싶은데, 절차를 알고 싶습니다.",전OO,2025-02-04 13:34:52,"서대문구 내에서 축구 동호회를 운영 하고 있습니다. 팀 홍보를 위해 전단지를 배포 하려고 하는데, 인터넷에 검색해보니 구청에 신고 하고, 수수료를 내면 배포 가능하다고 되어있습니다. 축구 동호회 홍보용 전단지 배포를 위해 정확한 절차를 알아보고자 문의 드립니다.",도시경관과,2025-02-10 09:45:01,민○○,"2025. 2. 4.「응답소」를 통해 접수된 문의사항에 대하여 아래와 같이 답변하고자 합니다.

1. 민원내용
- 민 원 인 : 조OO(접수번호 : 20250204900403)
- 민원요지 : 전단 배부 신고 절차
2. 답변내용
- 우리 구정에 많은 관심을 가지고 문의 주신 귀하께 감사드립니다.

① 전단 1건 500매 이내 배부 가능, 수수료 20,000원
(신청서 및 전단지, 수수료 납부)
② 전단은 직접 배부하여야 합니다.(손에서 손으로)
③ 공중 살포나 끼워 넣은 행위 금지
④ 전단 크기 가로 30센티미터 이내, 세로 40센티미터 이내
⑤ 거리 안전을 해치지 않도록 거리 유지 할 것
- 귀하께서는 2025.2.4.(화) 「응답소」를 통해 전단지 배부를 위한 절차에 대해 문의하셨습니다. 관내 전단은 구청에 신고하여 전단지에 검인필 도장을 받은 후 신고일로부터 15일간 배부 가능합니다.
- 전단 배부 신고 안내 사항

- 귀하의 소중한 의견에 다시 한번 감사드리며, 기타 문의사항이 있으시면 도시경관과민지나(☎02-330-1656)로 연락주시면 성심껏 답변하여 드리겠습니다. 끝.",7
183880,서대문구 지역 구민 대상 한강 녹조 독소 검출 전수조사 요청,김OO,2025-02-04 23:05:44,4대강 사업 이후 해마다 여름철 낙동강 에서 녹조가 창궐하는 가운데 사람 콧속에서 유해 남세균 독소가 검출 됐다는 분석 결과가 나왔다고 합니다 낙동강 지역 에서 녹조 독소 검출 분석 결과도 나왔는데 우리 서울 에서도 한강 기준 으로 한강 녹조 독소 검출 전수조사 검토를 통해서 서대문구 지역 구민 전체 대상 으로 코 검사를 통해서 한강 녹조 독소 검출 분석을 해주실 것을 강력히 요청 촉구 합니다,보건위생과,2025-02-05 14:50:02,김○○,"안녕하십니까?
귀하께서 응답소를 통해 신청하신 민원(접수번호: 20250204900764)에 대한 검토 결과를 다음과 같이 알려드립니다.

귀하의 민원내용은 한강 녹조로 인해 발생하는 독소 검출 분석과 관련된 것으로 판단됩니다.

귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 서울물연구원에서는 「물환경보전법」제21조 및 동법 시행령 제28조에 따라 정기적인 수질 검사를 통해 조류 발생을 모니터링 하고 있으며, 남조류 세포수 기준항목에 따라 조류경보제를 운영하고 있습니다.
- 2024년 12월 연구원 수질검사 결과에 따르면 한강은 조류경보가 발령되지 않았으며, 조류경보 단계별 기준 및 한강녹조 관측통계 등 자세한 사항은 「서울시 물순환정보 공개시스템(https:swo.seoul.go.krwater)」에서 확인가능함을 안내드립니다.

귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가적인 문의사항이 있으실 경우 서울특별시 물순환안전국 수변감성도시과(☎02)2133-3776)으로 문의하시기 바랍니다. 감사합니다.",7
183581,"옆집 쓰레기 수집, 하수구 물 넘침으로 인한 악취 주거 침입 시도로 안전 우려",손OO,2025-01-31 14:19:25,"옆집에 사는 사람 때문에 온 가족이 피해를 보고 있습니다. 옆집에 사는 사람을 A라고 칭하겠습니다. A씨는 매일 어디선가 쓰레기를 가져와 집 안과 밖에 모으고 있고, 하수구가 우리 집 입구까지 넘쳐 쓰레기와 하수구로 인해 악취가 발생하고 있습니다. 이러한 일은 2년 정도 계속 이어져 왔으며 아픈 사람이라 이해하고 참고 사는 것에도 한계가 왔고, 더 이상은 제가 정신병에 걸릴 것 같습니다. 집주인에게 조치를 취해 달라 요청을 해도 옆집 사람은 정신병원을 다녀온 사람이라 말이 통하지 않는 것 같습니다. 전세 계약 기간은 오래 전에 끝난 것으로 전달받음. 집주인과 옆집의 가족들도 모른 척 하고 있으며, 그 피해는 온전히 옆집에 살고 있는 저희 가족이 모두 받고 있습니다. A씨에게 그런 행동을 멈추어 달라 요청했을 때에는 우리집 도어락을 마구 누르고 문을 발로 차며, 집에 침입 시도를 하기도 했습니다. 안전 문제로 이어질 수 있어 집문을 열 때, 집에 들어올 때 그 사람이 있는지까지 확인하며 조심히 다녀야 하는 이 상황을 더이상 못버티겠습니다. 제발 가족의 평온하고 안전한 삶을 보장해주세요.",청소행정과,2025-02-07 18:05:00,조○○,"1. 평소 구정에 관심을 가지고 적극 참여하여 주시는 귀하께 진심으로 감사드립니다.
2. 귀하께서 2025.01.31.자로 응답소를 통해 제기하신 민원(접수번호 : 20250131900489)에 대해 아래와 같이 답변드립니다.

○ 민원요지 : 옆집 쓰레기 수집행위와 이로 인한 하수구 물 넘침 발생 신고
○ 회신내용
- 귀하의 민원내용은 주택 내 쓰레기 수집 및 이로 인한 하수구 물 넘침로 인하여 불편을 겪고 계시며 이에 대한 조치를 요청하고 계신 것으로 판단됩니다.
- 먼저 쓰레기 수집으로 인한 불편 신고에 대하여 서대문구청 청소행정과에서 확인한 결과, 해당 적치물은 빌라 내 사유지에 위치하고 있어 행정조치를 취할 수 없는 점 널리 양해하여 주시기 바랍니다. 다만 2025.02.07.(금) 현장 방문하여 적치물 소유주를 만나 계도조치하려 했으나 부재중이였으므로, 추후 현장 방문하여 소유주에게 해당 적치물로 인한 이웃 주민들의 불편사항을 말씀드리고 정리할 수 있도록 계도하겠습니다.
- 또한 하수구 물 넘침과 관련하여 서대문구청 치수과에서 현장 확인한 결과, 누수는 없었고 개인배수설비의 문제도 없는 것으로 판단되었습니다. 추가로 해당 건물 위치의 공공하수관로도 확인하였으나 이상 없었음을 알려드립니다.
- 귀하께 만족스러운 답변을 드리지 못한 점 죄송하다는 말씀 드리며, 더 궁금하신 사항은 서대문구청 청소행정과(담당 : 조재훈 ☎ 02-330-1524) 및 서대문구청 치수과(담당 : 김영구 ☎ 02-330-1462)로 문의하여 주시면 성심껏 안내해 드릴 수 있도록 하겠습니다. 감사합니다.

붙 임 : 위치도 및 현장사진 각 1부. 끝.
첨부파일 : https:eungdapso.seoul.go.krdownloaddownload.jsp?seq=444E2B6067C2218BB65AE118DDC32043
https:eungdapso.seoul.go.krdownloaddownload.jsp?seq=C397366B77B41E52D6F3D1819D686344",7
183036,가로등,국OO,2025-01-22 16:21:55,안녕하세요..저는 이번에 자녀를 창천동 원룸으로 이사 시킨 부모입니다. 그동안도 창천동 2년여를 살아 만족감이 높아 다시 근처로 계약했습니다. 창천동428번지입니다. 그 근처에는 가로등이 부족하네요. 자녀와 밤산책하다 들어오는길에 취객이 노상방뇨 하는 모습을 보고 무서워 소리칠뻔했네요. 가로등과 cctvrk 있다면 그럴일이 없다봅니다. 현장확인 부탁드리며 시골에 있는 부모마음 헤야려주세요.,도로과,2025-01-23 11:25:01,김○○,"귀하께서 응답소(서대문구 새올행정정보시스템)를 통해 신청하신 민원(접수번호: 20250122900552)에 대한 검토 결과를 다음과 같이 알려드립니다.

1. 민원개요
가. 민원요지: 보안등 신설요청

2. 답변내용
가. 안녕하십니까? 우리 구정에 깊은 관심을 가져 주시고 우리구 발전을 위해 협조하여 주시는 귀하께 먼저 감사의 말씀을 드리며, 건의하신 민원사항에 대하여 아래와 같이 답변 드리겠습니다.
나. 요청하신 보안등은 추후 보안등 신설공사 계약이 완료된 후 순차적으로 설치할 예정임을 알려드립니다.
다. 기타 궁금하신 사항은 서대문구 안전건설국 도로과 김재형(☎ 02-330-1981)로 문의하여 주시면 성심껏 안내해 드리겠습니다. 끝.",7
